0.001527236808,0.001437399349,NaN,NaN
0.001527236808,0.002695123779,NaN,NaN
0.001527236808,0.003952848209,NaN,NaN
0.001527236808,0.00521057264,0.0008433870534,0.001378459597
0.001527236808,0.00646829707,0.01510743466,0.002763740964
0.001527236808,0.0077260215,0.03940829024,0.005798381359
0.001527236808,0.00898374593,0.05412902429,0.002930786524
0.001527236808,0.01024147036,0.06860917441,0.004702225117
0.001527236808,0.01149919479,0.07890156632,-0.0002031611345
0.001527236808,0.01275691922,0.05540300846,0.005302590788
0.001527236808,0.01401464365,0.08107750496,0.01107206684
0.001527236808,0.01527236808,0.0833507963,0.00868653621
0.001527236808,0.01653009251,0.08681501347,0.00814048096
0.001527236808,0.01778781694,0.08843210337,0.00458877285
0.001527236808,0.01904554137,0.0884130904,0.003025868671
0.001527236808,0.0203032658,0.08846274854,0.004126018832
0.001527236808,0.02156099023,0.08725893592,0.001637742049
0.001527236808,0.02281871466,0.08682513807,0.0002201163561
0.001527236808,0.02407643909,0.07538920491,0.006402507512
0.001527236808,0.02533416352,0.03800782795,0.004679162721
0.001527236808,0.02659188795,0.03865771272,0.002555110519
0.001527236808,0.02784961238,0.02340463697,0.0008229906723
0.001527236808,0.02910733681,0.03352125398,0.0004164506026
0.001527236808,0.03036506124,0.02569207828,0.0003877408668
0.002784961238,0.001437399349,NaN,NaN
0.002784961238,0.002695123779,NaN,NaN
0.002784961238,0.003952848209,NaN,NaN
0.002784961238,0.00521057264,NaN,NaN
0.002784961238,0.00646829707,0.006330034394,0.001987314509
0.002784961238,0.0077260215,0.03223326758,0.0005835919134
0.002784961238,0.00898374593,0.05762475775,0.002820886922
0.002784961238,0.01024147036,0.07348414445,0.001914969821
0.002784961238,0.01149919479,0.07883269604,0.0001227056275
0.002784961238,0.01275691922,0.08006272444,-0.0004386867886
0.002784961238,0.01401464365,0.08342274,0.002554096745
0.002784961238,0.01527236808,0.08385075306,0.002860075083
0.002784961238,0.01653009251,0.08323810298,-0.003853154185
0.002784961238,0.01778781694,0.08651515852,-0.0001394260853
0.002784961238,0.01904554137,0.08762176739,0.0006756888021
0.002784961238,0.0203032658,0.08791654459,0.001358882778
0.002784961238,0.02156099023,0.08648892114,0.0005670909595
0.002784961238,0.02281871466,0.0843610034,0.002024240923
0.002784961238,0.02407643909,0.08029891213,0.002596068742
