0.001527236808,0.001437399349,NaN,NaN
0.001527236808,0.002695123779,NaN,NaN
0.001527236808,0.003952848209,NaN,NaN
0.001527236808,0.00521057264,0.004916944446,0.001971901838
0.001527236808,0.00646829707,-4.144384539e-05,7.978785816e-05
0.001527236808,0.0077260215,0.0300163266,-0.001351429772
0.001527236808,0.00898374593,0.06279274707,-0.005170376798
0.001527236808,0.01024147036,0.06602914688,-0.01879495279
0.001527236808,0.01149919479,0.08747409587,-0.00316171952
0.001527236808,0.01275691922,0.08230026325,-0.007655374853
0.001527236808,0.01401464365,0.09721144877,0.01474795665
0.001527236808,0.01527236808,0.03135410393,-0.03842161674
0.001527236808,0.01653009251,0.08271058704,0.001034198802
0.001527236808,0.01778781694,0.08274188855,0.003973834568
0.001527236808,0.01904554137,0.09129355758,0.007174790654
0.001527236808,0.0203032658,0.09732180046,-0.001699283625
0.001527236808,0.02156099023,0.09455069677,0.008388793472
0.001527236808,0.02281871466,0.08332154777,-0.001681776049
0.001527236808,0.02407643909,0.07386092058,-0.002340519923
0.001527236808,0.02533416352,0.06254932786,0.003446825953
0.001527236808,0.02659188795,0.0445355749,0.00170952357
0.001527236808,0.02784961238,0.069790559,-0.0003804193706
0.001527236808,0.02910733681,0.04569581231,0.005190702292
0.001527236808,0.03036506124,-9.57154763e-05,-0.001619972171
0.002784961238,0.001437399349,NaN,NaN
0.002784961238,0.002695123779,NaN,NaN
0.002784961238,0.003952848209,NaN,NaN
0.002784961238,0.00521057264,NaN,NaN
0.002784961238,0.00646829707,0.0009341149017,0.0003700135446
0.002784961238,0.0077260215,0.02729767659,0.001036299624
0.002784961238,0.00898374593,0.09233276772,0.004635252173
0.002784961238,0.01024147036,0.04782059769,-0.04805276207
0.002784961238,0.01149919479,0.08420489559,-0.001354284153
0.002784961238,0.01275691922,0.08787300674,-0.00209820457
0.002784961238,0.01401464365,0.08809597414,-0.0003685910363
0.002784961238,0.01527236808,0.08537176364,-0.001490934477
0.002784961238,0.01653009251,0.08899225446,-0.002209456447
0.002784961238,0.01778781694,0.0868957629,0.0006844438622
0.002784961238,0.01904554137,0.08474427439,0.005304735868
0.002784961238,0.0203032658,0.08230881952,0.007923401871
0.002784961238,0.02156099023,0.08149755376,0.01164073016
0.002784961238,0.02281871466,0.08155302598,-0.0110936017
